nClusters,dist,PCA,nTopics,silhouetteValue,Acc_FirstPartyWinner,Acc_IssueArea
13,0.4398914507644783,2,52,0.35967756343583507,0.37571904329397515,0.23766273085074174
14,0.4315758061412106,2,52,0.3583356904326793,0.37571904329397515,0.2373599757795943
15,0.4311092287689434,2,52,0.36746007359763955,0.37390251286709053,0.20587344838026037
16,0.4258411021450272,2,52,0.3778263924905676,0.36693914623069934,0.2016348773841962
17,0.39708464216989586,2,52,0.359718693738959,0.36451710566151985,0.1989100817438692
18,0.39300440186412555,2,52,0.35897520189653803,0.36451710566151985,0.1989100817438692
19,0.38324020344519244,2,52,0.35843768802136594,0.36451710566151985,0.19860732667272177
2,3.635607168698482,12,52,0.1005685840597842,0.485921889191644,0.3390856796851347
3,3.2415431752063424,12,52,0.038290074286035425,0.4798667877686951,0.3293975174084166
4,3.191051226368583,12,52,0.08191089730479433,0.40387526491068726,0.3478655767484105
5,2.976556410828627,12,52,0.08456999458952344,0.39176506206478956,0.34362700575234634
6,2.9276744229738583,12,52,0.12986830481368267,0.35210414774447474,0.24977293369663942
7,2.8453022957160448,12,52,0.1305751001874203,0.3457462912503784,0.25189221919467153
8,2.786250046663871,12,52,0.17593533496568192,0.31092945806842265,0.26067211625794734
9,2.7682312179810142,12,52,0.1628171952478063,0.31092945806842265,0.26309415682712683
10,2.7029070338366132,12,52,0.17303996994595597,0.2724795640326976,0.24644262791401755
11,2.582582696218076,12,52,0.2048304733143836,0.26824099303663335,0.23826824099303665
12,2.523597410841305,12,52,0.19458453851891874,0.26824099303663335,0.23614895549500453
13,2.4219421966154835,12,52,0.20276820789385863,0.22252497729336967,0.2528004844081138
14,2.3757849877524393,12,52,0.18868375615620006,0.1677263094156827,0.24129579170451104
15,2.272601679802665,12,52,0.19377186988244205,0.1677263094156827,0.2431123221313957
16,2.185265889310554,12,52,0.19528144383072227,0.1677263094156827,0.2431123221313957
17,2.18166264118487,12,52,0.192728552539067,0.1677263094156827,0.24280956706024825
18,2.147079975613715,12,52,0.18304941529614852,0.1677263094156827,0.2373599757795943
19,2.1436031784686116,12,52,0.1709153703270189,0.1677263094156827,0.2322131395700878
2,4.697822430059947,22,52,0.03129329368231214,0.5410233121404784,0.288525582803512
3,4.221987831858711,22,52,0.0189987120472542,0.4838026036936119,0.2921586436572813
4,4.1007428018533005,22,52,0.007453534178156621,0.47078413563427185,0.2888283378746594
5,4.013243009257793,22,52,0.025526710760000598,0.4214350590372389,0.3030578262185892
6,3.926618255730593,22,52,0.03364453260926378,0.4196185286103542,0.3048743566454738
7,3.71564116187243,22,52,0.028117354794280222,0.397517408416591,0.3009385407205571
8,3.69724004531638,22,52,0.0498834281716414,0.33969118982742963,0.3048743566454738
9,3.6137974945795617,22,52,0.046728448915249424,0.33969118982742963,0.30517711171662126
10,3.5869053040145675,22,52,0.04825730657526352,0.33969118982742963,0.3066908870723585
11,3.5050606392536277,22,52,0.045433751155823106,0.33969118982742963,0.30154405086285196
12,3.4816804950069744,22,52,0.0411334624705688,0.33969118982742963,0.30033303057826216
13,3.453555028934284,22,52,0.07461950801567815,0.2848925219497427,0.24492885255828034
14,3.4508795285450096,22,52,0.08097665304774072,0.2845897668785952,0.2431123221313957
15,3.351452011144404,22,52,0.08950687466219567,0.2845897668785952,0.24795640326975477
16,3.333918480525948,22,52,0.10030613308644834,0.27853466545564637,0.24432334241598547
17,3.2873591970582163,22,52,0.10358688783409413,0.27853466545564637,0.24916742355434454
18,3.280587874154034,22,52,0.1359427675372539,0.20284589766878594,0.26945201332122315
19,3.2419356065886693,22,52,0.13881323105112356,0.20284589766878594,0.27096578867696036
2,5.475804220644839,32,52,0.012327340063756196,0.6097487132909476,0.26248864668483196
3,5.132947212243859,32,52,0.019872123431583892,0.5077202543142597,0.27762640024220403
4,4.814214392201239,32,52,0.022102356334279913,0.5046927036027854,0.270057523463518
5,4.577870809864082,32,52,0.020571655566913823,0.5043899485316379,0.272782319103845
6,4.54066479328228,32,52,0.014095765061216145,0.4983348471086891,0.27096578867696036
7,4.415017357778365,32,52,0.03284227087002389,0.38994853163790494,0.2973054798667878
8,4.309371714619319,32,52,0.03167177009783305,0.38994853163790494,0.30881017257039056
9,4.2965285083179285,32,52,0.03849350393983502,0.3726914925825008,0.3136542537087496
10,4.280495888663723,32,52,0.03296518870906252,0.3726914925825008,0.31244323342415986
11,4.147106407664682,32,52,0.05627889480381108,0.2685437481077808,0.2576445655464729
12,4.113023769909389,32,52,0.0570899713137338,0.2685437481077808,0.25946109597335754
13,4.074398119476934,32,52,0.05714950205019127,0.26824099303663335,0.2564335452618831
14,3.9326819168792815,32,52,0.05816796551088922,0.26824099303663335,0.25340599455040874
15,3.915763959188989,32,52,0.07199296479503028,0.21223130487435665,0.1995155918861641
16,3.9028301400542422,32,52,0.07479087414323313,0.21223130487435665,0.20012110202845898
17,3.884432145484594,32,52,0.09689434350705592,0.21223130487435665,0.20799273387829245
18,3.857171980995861,32,52,0.10134707678918947,0.20193763245534363,0.19648804117468968
19,3.8158334738875808,32,52,0.10390869450464868,0.2016348773841962,0.19497426581895247
2,5.668193800561215,42,52,0.03700880634281454,0.6194368755676658,0.26067211625794734
3,5.320554351331965,42,52,0.012864755311094387,0.54556463820769,0.2567363003330306
4,5.249427763190438,42,52,0.02085662182182546,0.3896457765667575,0.22979109900090827
5,5.106895889866153,42,52,0.020529456482336728,0.38934302149561006,0.2264607932182864
6,4.9450298972658375,42,52,0.017037823823654784,0.38934302149561006,0.2249470178625492
7,4.919656104173405,42,52,0.0233228501986178,0.37329700272479566,0.22706630336058128
8,4.8128080779667,42,52,0.025743407749392412,0.37329700272479566,0.2264607932182864
9,4.761228545830018,42,52,0.022099664224231975,0.37329700272479566,0.23191038449894036
10,4.729614049029243,42,52,0.037112121716305915,0.3121404783530124,0.21889191643960038
11,4.6628539645747695,42,52,0.03897175898094131,0.3121404783530124,0.21889191643960038
12,4.633468110759018,42,52,0.03861562045672026,0.3121404783530124,0.21737814108386316
13,4.604788400931209,42,52,0.042680121180254556,0.26369966696942176,0.22585528307599154
14,4.5776376805413035,42,52,0.041715158828840145,0.26369966696942176,0.22555252800484407
15,4.423403707610514,42,52,0.04292370809589502,0.2161671207992734,0.21313957008779896
16,4.397802277217138,42,52,0.04715231192160193,0.1980018165304269,0.2061762034514078
17,4.261004374213666,42,52,0.0483112383238209,0.1980018165304269,0.20557069330911293
18,4.163739459633625,42,52,0.04885327874804458,0.1980018165304269,0.2052679382379655
19,4.156534204095143,42,52,0.04948874063187232,0.1980018165304269,0.2052679382379655
2,5.710770443585273,52,52,0.02822448191148945,0.6142900393581593,0.26067211625794734
3,5.537568237460259,52,52,0.016249097364151546,0.4765364819860733,0.27823191038449896
4,5.364652618025041,52,52,0.01797397887309079,0.47593097184377836,0.2742960944595822
5,5.321572230176484,52,52,0.011144593524144987,0.45746291250378446,0.2736905843172873
6,5.181550136965074,52,52,0.0051856792988940765,0.45746291250378446,0.27338782924613986
7,5.116376941158682,52,52,0.002629908118274694,0.45746291250378446,0.27762640024220403
8,4.9943402202730125,52,52,0.00481672863122056,0.45746291250378446,0.2758098698153194
9,4.958678009344906,52,52,0.00039364080381777374,0.45322434150772023,0.27702089009990916
10,4.951205885780673,52,52,0.0027799282540334523,0.45322434150772023,0.27702089009990916
11,4.797258012454817,52,52,0.004342731324511031,0.45322434150772023,0.27338782924613986
12,4.733265529919161,52,52,0.024205634189910417,0.32909476233726914,0.20435967302452315
13,4.6805416991276285,52,52,0.02475657211364694,0.32909476233726914,0.20435967302452315
14,4.630659003212401,52,52,0.023264447158392317,0.32909476233726914,0.2067817135937027
15,4.611869695610238,52,52,0.023013365635381953,0.32909476233726914,0.2061762034514078
16,4.451157478887597,52,52,0.034525929409824,0.2815622161671208,0.2198001816530427
17,4.443240679638601,52,52,0.03242977443970607,0.2815622161671208,0.21465334544353618
18,4.436684831495248,52,52,0.03335645957034684,0.2815622161671208,0.21465334544353618
19,4.418596242047735,52,52,0.03375484361429017,0.2815622161671208,0.21465334544353618
2,3.804157709158132,15,52,0.003535088331062414,0.5646382076899789,0.29851650015137754
3,3.55052039152748,15,52,0.02552982894230217,0.39872842870118075,0.3266727217680896
4,3.4607455949075607,15,52,0.04779865045947478,0.3693611867998789,0.3345443536179231
5,3.2758322730915754,15,52,0.022599574681457804,0.35392067817135936,0.3309112927641538
6,3.155226143750301,15,52,0.026385748451017453,0.3475628216772631,0.3242506811989101
7,3.1154697968197427,15,52,0.0686770541831421,0.25522252497729336,0.26824099303663335
8,3.1010250543383164,15,52,0.0865544754926097,0.23614895549500453,0.27308507417499245
9,3.08579141165796,15,52,0.13589074001145524,0.22797456857402362,0.24432334241598547
10,3.016090446609309,15,52,0.14329679846898394,0.22797456857402362,0.24553436270057524
11,2.9262667713592254,15,52,0.1540117631668126,0.21677263094156826,0.2567363003330306
12,2.90667483440891,15,52,0.18785903148710995,0.21525885558583105,0.22767181350287619
13,2.898473752602514,15,52,0.19217026260703782,0.21525885558583105,0.22706630336058128
14,2.7284881493379953,15,52,0.18792703290449445,0.20072661217075385,0.22161671207992734
15,2.616476495596987,15,52,0.19201479343956057,0.18891916439600362,0.22464426279140176
16,2.553295551870064,15,52,0.1863459407378654,0.18891916439600362,0.22464426279140176
17,2.5126842806230885,15,52,0.1791834621802139,0.18891916439600362,0.2191946715107478
18,2.5066505795699836,15,52,0.18418729767507402,0.18891916439600362,0.2191946715107478
19,2.4441938642992005,15,52,0.16405979242827395,0.18346957311534967,0.20435967302452315
2,1.4263059744675233,2,62,0.5823809250875382,0.6142900393581593,0.1952770208900999
3,1.126344599060377,2,62,0.22739093706913596,0.48440811383590676,0.22979109900090827
4,0.9618960261252847,2,62,0.24213236091059662,0.47350893127459887,0.23433242506811988
5,0.8104954608741992,2,62,0.24401699899038468,0.38782924613987285,0.26218589161368455
6,0.8020213192664694,2,62,0.2687236279740769,0.3996366939146231,0.26612170753860126
7,0.5859390241441105,2,62,0.24092729863529155,0.3996366939146231,0.26612170753860126
8,0.5154798292262687,2,62,0.23857781239340878,0.39509536784741145,0.2652134423251589
9,0.5030566722669901,2,62,0.33638798376511114,0.3100211928549803,0.2652134423251589
10,0.48615755966424945,2,62,0.3294232806363349,0.3100211928549803,0.2612776264002422
11,0.43414650048320413,2,62,0.32830792733127306,0.3100211928549803,0.2612776264002422
12,0.4249209521802609,2,62,0.3206042618862004,0.3100211928549803,0.2612776264002422
13,0.41980165454035656,2,62,0.32133773159997664,0.3100211928549803,0.26067211625794734
14,0.414051265609973,2,62,0.3180946132349573,0.3100211928549803,0.26067211625794734
15,0.391806188537279,2,62,0.3038367041745437,0.3100211928549803,0.26097487132909475
16,0.3891511282347996,2,62,0.308995990415023,0.3100211928549803,0.25885558583106266
17,0.38667122946205135,2,62,0.28454223657909256,0.2600666061156524,0.26309415682712683
18,0.3696398622360026,2,62,0.28467651017790996,0.2600666061156524,0.26309415682712683
19,0.3342751913358223,2,62,0.2774551661654889,0.2564335452618831,0.2600666061156524
2,3.6452257704393554,12,62,0.054558258067969836,0.5407205570693309,0.33999394489857704
3,3.233703149335134,12,62,0.08831329982117901,0.37783832879200724,0.33757190432939754
4,3.2181301429251143,12,62,0.11314421783923777,0.329700272479564,0.3348471086890705
5,3.111174779679796,12,62,0.12333566308926022,0.32485619134120497,0.3200121102028459
6,2.8953676979959417,12,62,0.11123214957154062,0.28216772630941567,0.30033303057826216
7,2.886230198214144,12,62,0.11867643237791875,0.28186497123826826,0.2882228277323645
8,2.842363834813117,12,62,0.11854287063755968,0.270057523463518,0.2812594610959734
9,2.7613407075023475,12,62,0.13499745184858827,0.2615803814713896,0.2867090523766273
10,2.662722512842404,12,62,0.14302845040675732,0.2561307901907357,0.259763851044505
11,2.6589878120181947,12,62,0.175524652049535,0.2561307901907357,0.2688465031789282
12,2.615800699821172,12,62,0.21355651624370356,0.2528004844081138,0.2655161973963064
13,2.4881863274151135,12,62,0.22029847025520333,0.24069028156221617,0.2452316076294278
14,2.3822648850500605,12,62,0.22370652201551217,0.22676354828943385,0.24341507720254316
15,2.2594032928147363,12,62,0.22112294470024438,0.22676354828943385,0.24341507720254316
16,2.219565093542039,12,62,0.21558673893633878,0.22373599757795942,0.22524977293369663
17,2.1702679535105913,12,62,0.2237197445384908,0.21677263094156826,0.21677263094156826
18,2.1508965087061647,12,62,0.21871452432212996,0.21677263094156826,0.21646987587042082
19,2.107855307878812,12,62,0.21794862206302387,0.21677263094156826,0.21646987587042082
2,4.705020627840948,22,62,0.03172093476617696,0.5419315773539207,0.33969118982742963
3,4.426653679381167,22,62,0.02972029456292559,0.5364819860732667,0.3402966999697245
4,4.106972198170406,22,62,0.01310845656110627,0.5043899485316379,0.3169845594913715
5,4.050855741739432,22,62,0.005932039251089861,0.4853163790493491,0.3151680290644868
6,3.9538985839455187,22,62,0.03812894442502017,0.32485619134120497,0.31304874356645473
7,3.811003086906317,22,62,0.031057420175077306,0.32485619134120497,0.31456251892219195
8,3.701801905126396,22,62,0.02202997008439651,0.3103239479261278,0.30033303057826216
9,3.6888007199591835,22,62,0.020731470760434915,0.3103239479261278,0.30033303057826216
10,3.577697020287947,22,62,0.0392553184319332,0.24129579170451104,0.3024523160762943
11,3.548687448829478,22,62,0.039753178953604904,0.24129579170451104,0.3009385407205571
12,3.488257371325019,22,62,0.04433733575485913,0.24129579170451104,0.3006357856494096
13,3.461702292207182,22,62,0.03863667385270574,0.24129579170451104,0.2991220102936724
14,3.3793125773897215,22,62,0.04865547365690471,0.21071752951861944,0.2322131395700878
15,3.345412306188532,22,62,0.06849988003575141,0.21071752951861944,0.23100211928549802
16,3.301931517481349,22,62,0.05016097641918953,0.18740538904026643,0.22736905843172872
17,3.299931848614189,22,62,0.06308584596004099,0.18740538904026643,0.2249470178625492
18,3.286154902516046,22,62,0.06699522472664873,0.18740538904026643,0.2249470178625492
19,3.240836588461277,22,62,0.09574106194660864,0.1386618225855283,0.22101120193763246
2,5.440664800840291,32,62,0.1463623952216567,0.6463820768997881,0.26672721768089613
3,5.092685152140048,32,62,0.023478932909389013,0.5292158643657281,0.3115349682107175
4,4.944591646839541,32,62,0.013269025014137271,0.47926127762640025,0.27914017559794124
5,4.923415343835024,32,62,0.012213906000371106,0.47926127762640025,0.2800484408113836
6,4.708206917304976,32,62,0.00519027327849247,0.46351801392673325,0.2973054798667878
7,4.573120959199411,32,62,0.006478275494465685,0.46351801392673325,0.2997275204359673
8,4.551267429685747,32,62,0.0026404831567220606,0.46321525885558584,0.29064486830154407
9,4.412396406790122,32,62,-0.009010433284597377,0.4492885255828035,0.2845897668785952
10,4.392082998619126,32,62,-0.005511388115704302,0.4492885255828035,0.2851952770208901
11,4.308014332500591,32,62,0.022397099268215728,0.329700272479564,0.28035119588253105
12,4.1536589645340465,32,62,0.014609911327214349,0.329700272479564,0.27974568574023617
13,4.1110295734524,32,62,0.031702766096904006,0.26067211625794734,0.27914017559794124
14,4.1036097165231,32,62,0.03245139287351915,0.26067211625794734,0.2794429306690887
15,4.08144448727224,32,62,0.03467297086604432,0.26067211625794734,0.27883742052679383
16,4.074822787625639,32,62,0.037022491876529534,0.26067211625794734,0.27853466545564637
17,4.012189835896558,32,62,0.03673509989956954,0.26067211625794734,0.27823191038449896
18,3.961908253051197,32,62,0.02897718262206248,0.26067211625794734,0.2779291553133515
19,3.9044777331694642,32,62,0.033329682308958816,0.26067211625794734,0.2691492582500757
2,5.65504120369343,42,62,0.0464140347006286,0.6088404480775053,0.2779291553133515
3,5.534340895481071,42,62,0.03876065532301025,0.5443536179231002,0.3112322131395701
4,5.375811903535075,42,62,0.025191923505179074,0.5022706630336058,0.31456251892219195
5,5.263039396384171,42,62,0.025883145013109562,0.5022706630336058,0.3139570087798971
6,5.086130948072563,42,62,0.02683335467706412,0.49682107175295187,0.3066908870723585
7,4.9525113375127745,42,62,0.028802338047420092,0.35603996366939145,0.26248864668483196
8,4.8798155545393715,42,62,0.029984256495513287,0.35603996366939145,0.2664244626097487
9,4.718091741987403,42,62,0.026344532300823426,0.35603996366939145,0.26612170753860126
10,4.707505257105873,42,62,0.027622087774731078,0.3405994550408719,0.2612776264002422
11,4.5740957754394636,42,62,0.027850156094514186,0.3402966999697245,0.25189221919467153
12,4.517862455791371,42,62,0.030304921724118604,0.3402966999697245,0.25219497426581894
13,4.456378701773622,42,62,0.041706029593948916,0.26067211625794734,0.25703905540417804
14,4.413180463517598,42,62,0.0428786097985846,0.26067211625794734,0.2509839539812292
15,4.407940321866393,42,62,0.04005575635789232,0.26067211625794734,0.25219497426581894
16,4.353039245537392,42,62,0.04149629549473739,0.25007568876778685,0.24644262791401755
17,4.3311993745824555,42,62,0.03770070005116078,0.25007568876778685,0.24644262791401755
18,4.2942092591881895,42,62,0.03883381449552168,0.25007568876778685,0.24644262791401755
19,4.255361454576407,42,62,0.03868886514327396,0.25007568876778685,0.24432334241598547
2,6.151263172186916,52,62,0.006101170795503567,0.6294277929155313,0.2724795640326976
3,5.776334619541767,52,62,0.008118324950842698,0.5207387223735997,0.26309415682712683
4,5.759873105303927,52,62,0.008059694203847003,0.5158946412352406,0.26369966696942176
5,5.6131611842571685,52,62,0.014985749035244217,0.44232515894641233,0.26824099303663335
6,5.433553285683171,52,62,0.008482857710620823,0.44232515894641233,0.26581895246745385
7,5.430923482642778,52,62,0.009651098335265609,0.4420224038752649,0.26733272782319106
8,5.19732015513602,52,62,0.010094055870668866,0.41174689676052073,0.28035119588253105
9,5.120749873995121,52,62,0.0072888225765071046,0.41174689676052073,0.27126854374810777
10,5.071301256204624,52,62,0.011320861416475394,0.40054495912806537,0.2640024220405692
11,4.953762867412641,52,62,0.014463134879634191,0.39660914320314866,0.26672721768089613
12,4.913026706105654,52,62,0.01526046663645461,0.39660914320314866,0.26612170753860126
13,4.815414264743471,52,62,0.01643820303103014,0.39660914320314866,0.2664244626097487
14,4.751792825911966,52,62,0.015284764262557069,0.39660914320314866,0.26824099303663335
15,4.7073277486240315,52,62,0.013143098283658512,0.3963063881320012,0.2618831365425371
16,4.707064452207829,52,62,0.0288933201800843,0.296094459582198,0.2264607932182864
17,4.672095811075256,52,62,0.02779081215153384,0.2957917045110506,0.21737814108386316
18,4.59484800546972,52,62,0.028170307734532822,0.2957917045110506,0.21646987587042082
19,4.5855876732331495,52,62,0.02665273375292133,0.2957917045110506,0.21677263094156826
2,6.355576868142782,62,62,0.026400339596470285,0.6130790190735694,0.2670299727520436
3,5.838698840343257,62,62,0.02848276425667456,0.6064184075083258,0.27157129881925524
4,5.673046845723841,62,62,0.012317666025494077,0.49197699061459277,0.30881017257039056
5,5.530912943336525,62,62,0.008477559287832904,0.49197699061459277,0.30881017257039056
6,5.526725548777796,62,62,0.008010365800127168,0.49197699061459277,0.3027550711474417
7,5.26716457955489,62,62,0.005380552924191913,0.48107780805328487,0.2918558885861338
8,5.214379476972508,62,62,-0.0076691306894092325,0.4629125037844384,0.2794429306690887
9,5.213338260769489,62,62,-0.01123788309080068,0.4629125037844384,0.27974568574023617
10,5.186711683370647,62,62,-0.010438333423381518,0.4629125037844384,0.2758098698153194
11,5.125262018594232,62,62,-0.009221178039317381,0.4629125037844384,0.2742960944595822
12,5.01920804425287,62,62,-0.0022216267542358955,0.4296094459582198,0.27308507417499245
13,5.00803734546022,62,62,-0.019309650572894976,0.39660914320314866,0.2736905843172873
14,4.851510829318937,62,62,-0.01625527003451274,0.39660914320314866,0.2758098698153194
15,4.8421838073016,62,62,-0.013283177390222608,0.3963063881320012,0.27550711474417194
16,4.830308988225442,62,62,0.009954930963365052,0.2845897668785952,0.24916742355434454
17,4.8031278955709364,62,62,0.011332729288530864,0.2845897668785952,0.24916742355434454
18,4.769256528992357,62,62,0.012429888297030631,0.2845897668785952,0.24916742355434454
19,4.719365188125779,62,62,0.007564825362474322,0.2773236451710566,0.24916742355434454
2,3.7300239222931597,15,62,0.054872409978764344,0.5346654556463821,0.34877384196185285
3,3.460115544602205,15,62,0.08929830832750954,0.37178322736905844,0.3990311837723282
4,3.397787895749333,15,62,0.06918248284856363,0.32334241598546776,0.38268240993036634
5,3.205462434100135,15,62,0.08862110164605291,0.32334241598546776,0.3293975174084166
6,3.1241308343430605,15,62,0.09794652088452815,0.32334241598546776,0.29064486830154407
7,3.110025082444894,15,62,0.10929593950406019,0.3079019073569482,0.29427792915531337
8,3.009426872844498,15,62,0.10517068091948537,0.2812594610959734,0.2936724190130185
9,2.9620258638500565,15,62,0.1184291488642703,0.2812594610959734,0.29336966394187103
10,2.9125853253666043,15,62,0.15015948041031146,0.2812594610959734,0.2524977293369664
11,2.8606556425743173,15,62,0.18099619740386932,0.24038752649106873,0.2618831365425371
12,2.8341494526335707,15,62,0.19478247437089086,0.24038752649106873,0.26218589161368455
13,2.8062495541437706,15,62,0.2271762688273443,0.23887375113533152,0.26581895246745385
14,2.6199436377404934,15,62,0.22277955260522186,0.2249470178625492,0.2603693611867999
15,2.60713325631216,15,62,0.22309266065343905,0.2249470178625492,0.2603693611867999
16,2.601103562411399,15,62,0.20819867077485923,0.22191946715107477,0.25582803511958824
17,2.5809938531972176,15,62,0.211667964323565,0.22191946715107477,0.25491976990614595
18,2.567999766748965,15,62,0.21096701616094105,0.22191946715107477,0.25491976990614595
19,2.5380712741911213,15,62,0.2085366286300665,0.22191946715107477,0.25522252497729336
2,1.2951129620034347,2,72,0.5493285005849985,0.644262791401756,0.2764153799576143
3,0.9936622038207455,2,72,0.4325103023131405,0.6363911595519225,0.2794429306690887
4,0.9006494528051994,2,72,0.3848614840528158,0.5815924916742355,0.2655161973963064
5,0.800024999134147,2,72,0.33965760724821886,0.5712988192552225,0.26097487132909475
6,0.6873089524069572,2,72,0.35034165099581305,0.5140781108083561,0.2758098698153194
7,0.6216651884954214,2,72,0.3171919985158637,0.4069028156221617,0.33605812897366033
8,0.5377090990782296,2,72,0.3093798959287224,0.4069028156221617,0.3333333333333333
9,0.5358087696856729,2,72,0.3200969566609651,0.4069028156221617,0.3309112927641538
10,0.46737726271396757,2,72,0.31758545594832915,0.4069028156221617,0.33121404783530123
11,0.4514616326434529,2,72,0.3094639862508163,0.4069028156221617,0.33060853769300635
12,0.4254289815618827,2,72,0.3063952813466613,0.4069028156221617,0.329700272479564
13,0.42180990293810505,2,72,0.30373578574459126,0.4069028156221617,0.3300030275507115
14,0.41145870379243854,2,72,0.2693331831828288,0.37329700272479566,0.31092945806842265
15,0.3810311579850768,2,72,0.26867813934791346,0.37329700272479566,0.31092945806842265
16,0.3788899699761226,2,72,0.2597765026481407,0.2997275204359673,0.24038752649106873
17,0.3767394832954669,2,72,0.2561161002931152,0.2997275204359673,0.24069028156221617
18,0.3527150513163424,2,72,0.2692625910013191,0.27550711474417194,0.22524977293369663
19,0.3494618330998303,2,72,0.26771433287390134,0.27550711474417194,0.22524977293369663
2,3.4873890218317296,12,72,0.10462292983435129,0.5131698455949137,0.27823191038449896
3,3.4472013438832207,12,72,0.12866877611218325,0.4565546472903421,0.28973660308810173
4,3.311592078979732,12,72,0.11270986015568957,0.3578564940962761,0.26975476839237056
5,3.273706577485696,12,72,0.14476250914173708,0.33938843475628216,0.2670299727520436
6,3.0782430410637227,12,72,0.15121611459756812,0.3184983348471087,0.2848925219497427
7,2.9727431221665563,12,72,0.17539746254620545,0.30578262185891614,0.27459884953072966
8,2.9518603562619194,12,72,0.192559477012744,0.30578262185891614,0.19103844989403573
9,2.849284723464227,12,72,0.19684017339641766,0.28610354223433243,0.24613987284287012
10,2.80043652602441,12,72,0.22967509470309255,0.27399333938843473,0.24492885255828034
11,2.594040155383479,12,72,0.22919298032214996,0.27399333938843473,0.233726914925825
12,2.4314636218032626,12,72,0.23230560569750439,0.2627914017559794,0.233726914925825
13,2.411117356022997,12,72,0.22422782834986296,0.2627914017559794,0.22948834392976084
14,2.2702532937372975,12,72,0.2406198680465075,0.2546170148349985,0.22948834392976084
15,2.2595402338850494,12,72,0.23237009080800403,0.25219497426581894,0.2264607932182864
16,2.2490953947643977,12,72,0.23018389549675558,0.25219497426581894,0.2140478353012413
17,2.2388281310784848,12,72,0.22575151226521145,0.25219497426581894,0.2140478353012413
18,2.177290506664569,12,72,0.2268148220896171,0.2191946715107478,0.20557069330911293
19,2.1730424629028278,12,72,0.2214318087083118,0.2191946715107478,0.2031486527399334
2,4.771000145015257,22,72,0.015859634943373117,0.5561610656978504,0.27399333938843473
3,4.474559512195666,22,72,0.018558544940717833,0.5413260672116258,0.25946109597335754
4,4.209627533161846,22,72,0.007445552867607139,0.516802906448683,0.2600666061156524
5,4.108477057911725,22,72,0.027620702330768993,0.33757190432939754,0.28701180744777477
6,3.904021616791525,22,72,0.009704423874409207,0.3224341507720254,0.2812594610959734
7,3.865365134706436,22,72,0.013870832401418854,0.3224341507720254,0.2815622161671208
8,3.8517399378630723,22,72,0.029581956710782186,0.322131395700878,0.2540115046927036
9,3.747942166095581,22,72,0.030611083434915594,0.322131395700878,0.2540115046927036
10,3.7130485729275193,22,72,0.056187753188567176,0.22010293672419012,0.24038752649106873
11,3.6321292574677995,22,72,0.07156166284637971,0.2198001816530427,0.24402058734483803
12,3.6253008758258227,22,72,0.09608727333785329,0.2198001816530427,0.23614895549500453
13,3.491553323953329,22,72,0.0796455319381193,0.19467151074780503,0.2446260974871329
14,3.472590521134735,22,72,0.08271589078041333,0.19467151074780503,0.24492885255828034
15,3.4385145502337684,22,72,0.09752150025502807,0.19467151074780503,0.2446260974871329
16,3.4037582148275045,22,72,0.10223939550359805,0.19467151074780503,0.24280956706024825
17,3.34674384367578,22,72,0.10763899123877411,0.19467151074780503,0.24280956706024825
18,3.28919022641693,22,72,0.12206297311699586,0.18498334847108688,0.236451710566152
19,3.268397530141394,22,72,0.11767392712392356,0.17075386012715713,0.23191038449894036
2,5.450482898457293,32,72,-0.002319842820650439,0.5467756584922797,0.26581895246745385
3,5.3670692919646505,32,72,-0.004917658851840622,0.5440508628519528,0.26369966696942176
4,5.097015152088758,32,72,-0.0033733697602783153,0.540115046927036,0.25855283075991525
5,5.079214238057504,32,72,-0.018857552835964374,0.5240690281562216,0.24977293369663942
6,4.535389113260905,32,72,-0.009928986580300333,0.45594913714804725,0.2431123221313957
7,4.476955996167441,32,72,-0.016789120283571282,0.4462609748713291,0.2452316076294278
8,4.4226818321674966,32,72,-0.0004272455640260979,0.3009385407205571,0.27096578867696036
9,4.370586184329759,32,72,0.009334985605149818,0.3009385407205571,0.27126854374810777
10,4.321544544942956,32,72,0.006657621629329003,0.29669996972449286,0.27126854374810777
11,4.289853229320633,32,72,0.009082857933141116,0.29669996972449286,0.2724795640326976
12,4.208296920993364,32,72,0.0222767856160645,0.29669996972449286,0.25007568876778685
13,4.1957741044564525,32,72,0.02897826407055532,0.29669996972449286,0.2528004844081138
14,4.02083218088029,32,72,0.027048187904746716,0.29306690887072356,0.2528004844081138
15,4.009842702263382,32,72,0.04953521408793054,0.21556161065697851,0.24341507720254316
16,4.008037605384487,32,72,0.054171663707152685,0.21556161065697851,0.24341507720254316
17,3.984061413294273,32,72,0.05371189872549017,0.21556161065697851,0.24341507720254316
18,3.973729138467883,32,72,0.04928236387872083,0.19830457160157433,0.2431123221313957
19,3.9314494977788,32,72,0.048614543644917387,0.19830457160157433,0.2431123221313957
2,5.923248798859408,42,72,0.02943733223233714,0.5495004541326067,0.26067211625794734
3,5.643830468295121,42,72,0.030875354640087876,0.48864668483197093,0.26248864668483196
4,5.622079020000639,42,72,0.02917578789583603,0.48864668483197093,0.2633969118982743
5,5.505456763050415,42,72,0.020457714543238997,0.4323342415985468,0.25946109597335754
6,5.354422830276527,42,72,0.018647222149819766,0.42567363003330305,0.2600666061156524
7,5.181745279311789,42,72,0.015179242186576007,0.42567363003330305,0.2615803814713896
